"shop_no","rgn2_nm","content"
"765597","강남구","고기, NEW, 회사동료랑, 고기성애자, 회식, 저녁, 곱창, 주당, 철판요리, 한잔하고싶을때, 동창모임, 알곱창, 얼큰, 매운음식덕후, 따끈한, 밥볶아먹기좋은, 순대곱창, 야식, 맛있게매운, 불맛, 야채곱창"
"766821","관악구","배민키친, 아시안, NEW, 여자들끼리, 썸남썸녀랑, 면요리, 국수, 손님접대, 하이엔드, 이국적, 아시안, 우동, 볶음밥, 누들, 불맛"
"785081","중구","디저트·커피, NEW, 스무디, 주스"
"791135","용산구","한식, NEW, 생갈비, 김치만두전골, 김치찌게"
"797932","중구","null"
"801219","종로구","null"
"576841","강남구","일식·회, 동양요리, 고기사랑, 도미, 친구들이랑, 우럭, 저녁, 나들이, 또먹고싶다, 진한국물, 안주로딱좋은, 동창모임, 얼큰, TV맛집, 사르르녹는, 기름진, 광어회, 일식전문, 보양식, 사무실, 쌀쌀할때, 겨울, 광어, 저녁에붐비는, 우럭회, 재료가신선한, 따끈한, 광어회무침, 쫄깃쫄깃, 24시간영업, 산고등어"
"589773","강남구","일식·회, 심야식당, 한끼식사되는, 친구들이랑, 해산물덕후, 사시사철, 저녁, 부드러운, 세트메뉴가있는, 프랜차이즈, 나들이, 가성비갑, 간장새우, 안주로딱좋은, 중독성쩔어, 홈메이드, 재료가신선한, 새우구이, 남자들끼리, 안주가맛있는, 짭짤한, 야식, 움료판매, 연중무휴, 포차, 사무실"
"604561","서초구","양식, 서양요리, 취향저격, 주말, 음료판매, 친구들이랑, 입소문난, 점심, 이국적인, 웨이팅긴곳, 향이좋은, 속이든든한, 육즙이흐르는, 비쥬얼, 부담없는, 특이한메뉴, 가을, 고기파히타부리또, 새우치즈께사디아, 퀘사디아, 짭짤한, 멕시코전문점, 부리또, 치즈가흐르는, 소프트타코, 고소한, 고기치미창가, 졸맛, 연인끼리"
"614972","송파구","분식, 쌀쌀할때, 달콤, 음료판매, 오징어떡볶이, 매콤, 탄성자동발사, 사시사철, 깔끔, 저녁, 인스타맛집, 속이든든한, 안주로딱좋은, 통오징어떡볶이, 차돌떡볶이, 매운음식덕후, 여자들끼리, 꿀조합, 따끈한, 밥볶아먹기좋은, 사리넣으면맛있는, 쫄깃쫄깃, 퇴근후, 야식, 혼밥, 떡성애자, 취향저격"
"632648","관악구","디저트·커피, 패밀리, 달콤, 여름, 음료판매, 친구들이랑, 시원한, 디저트홀릭, 부드러운, 해쨍쨍, 프랜차이즈, 내방, 또먹고싶다, 쿼터, 가성비갑, 캠퍼스안, 입에서순삭, 하프갤론, 가볍게먹기좋은, 버라이어티팩, 아이스크림, 미국식, 혼밥, 간식, 아이스크림케이크, 카페, 파인트, 사무실"
"644353","송파구","한식, 주말, 한끼식사되는, 엄지척, 친구들이랑, 매콤, 굴해장국, 회식, 쌀덕후, 저녁, 내방, 향이좋은, 비쥬얼, 속이든든한, 정통한식, 코다리찜, 굴밥정식, 혼밥, 집밥, 1인메뉴, 사무실, 쌀쌀할때, 덮밥덕후, 밥집, 선선할때, 사시사철, 점심, 깔끔, 시원한, 촉촉, 멍게정식, 시골집느낌, 캠퍼스안, 부담없는, 굴밥, 힐링푸드, 정갈한, 풍미가깊은, 재료가신선한, 따끈한, 충무김밥, 건강해지는느낌, 낙지정식, 코다리정식, 친환경"
"660392","동작구","고기, 한식, 한끼식사되는, 계란말이, 매콤, 저녁, 웨이팅긴곳, 속이든든한, 입에서순삭, 달걀말이, 사르르녹는, 백채찌개, 푸짐한, 치즈덕후, 집밥, 졸맛, 꿀맛, 저녁에붐비는, 밥집, 치즈달걀말이, 입소문난, 점심, 깔끔, 세트메뉴가있는, 따끈한, 점심에붐비는, 사리넣으면맛있는, 치즈가흐르는, 김치찌개, 담백"
"702178","노원구","일식·회, 연인끼리, 장어덮밥, 담백, 엄지척, 힐링푿, 점심, 깔끔, 저녁, 해쨍쨍, 롤, 특초밥, 내방, 아이와어른함께, 가정식, 부담없는, 일본느낌, 연어초밥, 여자들끼리, 갓스시, 과방, 일식전문, 회덮밥, 빨리먹을수있는, 사무실, 연어회"
"706651","동대문구","디저트·커피, 할라피뇨그릴드멜팅치즈, 큐브데니쉬, 스트로베리익스트림스무디, 오렌지레볼루션스무디, 슬림앤슬림다크초코스무디, 아메리카노"
"710964","영등포구","분식, 한식, 김밥, 떡볶이"
"714716","성남시 분당구","분식, 디저트·커피, 가볍게먹기좋은, 핫도그, 커피"
"728594","용산구","분식, 단짠단짠, 아삭아삭, 치킨데리야끼, 터키베이컨아보카도, 기분내기, 국물떡볶이, 매콤, 깔끔, 크림떡볶이, 로스트치킨, 패스트푸드, 빵덕후, 내방, 가성비갑, 스테이크치즈, 여자들끼리, 재료가신선한, 간편하게먹기, 혼밥, 간식, 탱글탱글, 이탈리안비엠티, 가벼운식사, 맛점, 연인끼리"
"729129","수원시 팔달구","한식, 간장게장, 간장새우"
"729254","양천구","한식, 통도가니곰탕, 진곰탕"
"735210","서초구","양식, 육식인간, 치킨텐더샐러드, 고기성애자, 저녁, 고기굽기조절가능, 스테이크, 스트레스풀자, 세트메뉴가있는, 가족식탁용, 아이와어른함께, 골드코스트코코넛쉬림프, 육즙이흐르는, 속이든든한, 입에서순삭, 오지치즈후라이즈, 스파게티, 미국식, 아메리칸푸드, 푸짐한, 맛점, 연인끼리"
"745652","노원구","고기, 한식, 막국수, 밥집, 친구들이랑, 닭갈비, 고깃집, 고기성애자, 매콤, 철판요리, 가족식탁용, 아이와어른함께, 따끈한, 밥볶아먹기좋은, 푸짐한, 불맛, 탱글탱글, 고소한"
"751341","구로구","한식, NEW, 밀면, 국밥"
"754593","강북구","일식·회, 모듬초밥, 참치회, 직원이자신있어하는, 깔끔, 저녁, 모듬사시미, 참치한판, 촉촉, 부드러운, 점심, 집에서데이트, 스시, 아이와어른함께, 고퀄리티, 입에서순삭, 재료가신선한, 갓스시, 사르르녹는, 일식전문, 오마카세, 연인끼리"
"759726","수원시 영통구","디저트·커피, 양식, NEW, 피자, 필라프"
"761880","관악구","고기, 아삭아삭, 바삭바삭, 밥집, 고기성애자, 저녁, 스트레스풀자, 육즙이흐르는, 가볍게먹기좋은, 따끈한, 퇴근후, 입맛없을때, 야식, 기름진, 삼겹살, 이색맛집, 집밥"
"768887","강동구","고기, NEW, 막창, 곱창"
"781850","동대문구","한식, NEW, 닭도리탕, 즉석떡볶이"
"784816","수원시 영통구","디저트·커피, NEW, 컵케이크, 마카롱"
"800798","중구","null"
"581400","송파구","디저트·커피, 아삭아삭, 주말, 한강공원, 달콤, 여름, 음료판매, 친구들이랑, 저녁, 퓨전한식, 해쨍쨍, 집에서데이트, 밀크팥빙수, 내방, 인절미설빙, 입에서순삭, 망고치즈빙수, 프렌차이즈, 사르르녹는, 간식, 혼디, 카페, 1인메뉴, 사무실, 상큼, 꿀맛, 시원한, 짱맛, 애플망고치즈설빙, 폭염, 중독성쩔어, 부담없는, 정갈한, 가볍게먹기좋은, 팥인절미설빙, 고소한"
"620259","영등포구","디저트·커피, 취향저격, 여름, 해쨍쨍, 내방, 향이좋은, 입에서순삭, 가을, 여자들끼리, 브런치, 샌드위치, 동아리방, 사무실, 연인끼리, 썸남썸녀랑, 에이드, 루이보스레몬, 입소문난, 깔끔, 폭염, 카페라떼, 부담없는, 까페, 가볍게먹기좋은, 빵집, 간편하게먹기, 단골폭발, 과방, 담백"
"641994","송파구","일식·회, 한식, 육식인간, 고추장육회, 육회, 회식, 외국인친구랑, 내방, 안주로딱좋은, 동창모임, 입에서순삭, 정통한식, 비빔밥, 남자들끼리, 안주가맛있는, 착한가격, 사르르녹는, 보양식, 사무실, 심야식당, 불고기비빔밥, 고기성애자, 사시사철, 깔끔, 조선국밥, 메밀전병, 고퀄리티, 정갈한, 재료가신선한, 고급스러운, 고소한"
"656707","동작구","분식, 어묵우동, 한끼식사되는, 저녁, 내방, 맑은국물, 진한국물, 비빔국수, 야채김밥, 면덕후, 착한가격, 혼밥, 푸짐한, 점저, 졸맛, 밥집, 갈비만두, 점심, 깔끔, 시원한, 가성비갑, 부담없는, 가볍게먹기좋은, 재료가신선한, 따끈한, 간편하게먹기, 쫄깃쫄깃, 건강해지는느낌, 24시간영업"
"656868","관악구","고기, 한식, 약선전복갈비찜, 주말, 저녁, 부드러운, 나들이, 속이든든한, 가을, 홈메이드, 송년회, 숙성지반계탕, TV맛집, 푸짐한, 닭볶음탕, 사무실, 쌀쌀할때, 꿀맛, 밥집, 입소문난, 깔끔, 가족식탁용, 가정식, 뚝배기불고기백반, 세젤맛, 대박, 버섯불고기, 프리미엄버섯生불고기, 숙성지닭볶음탕, 연중무휴, 고향의맛"
"671369","강남구","양식, 유럽식, 한끼식사되는, 이탈리안레스토랑, 친구들이랑, 봉골레스파게티, 점심, 소스가맛있는, 저녁, 부드러운, 짱맛, 또먹고싶다, 오븐치즈크림스파게티, 해산물스파게티, 입에서순삭, 풍미가깊은, 스파게티, 까르보나라스파게티, 따끈한, 점심에붐비는, 간편하게먹기, 면덕후, 토마토소스스파게티, 단골폭발, 착한가격, 과방, 동아리방, 치킨도리아"
"713869","노원구","고기, 한식, 육개장, 김치찌개"
"715890","용산구","디저트·커피, 양식, 초코머핀, 반반커피"
"718219","마포구","일식·회, 초밥, 참치회"
"722566","종로구","디저트·커피, 배배티, 라떼"
"723943","송파구","한식, 아삭아삭, 계란말이, 밥집, 두부, 친구들이랑, 매콤, 깔끔, 속이풀리는, 속이든든한, 중독성쩔어, 달걀말이, 국물덕후, 점심에붐비는, 사리넣으면맛있는, 입맛없을때, 푸짐한, 김치찌개, 집밥, 맛점, 밥말아먹기좋은, 연인끼리"
"724475","서초구","양식, 샐러드, 샌드위치"
"728696","강남구","고기, 덮밥, 삼겹살"
"734913","강서구","분식, 단짠단짠, 분식덕후, 한끼식사되는, 친구들이랑, 순대, 매콤, 점심, 소스가맛있는, 저녁, 꼬마김밥, 떡볶이, 가성비갑, 입에서순삭, 모듬튀김, 분식, 어묵, 착한가격, 튀김덕후, 혼밥, 왕새우튀김, 맛있게매운, 내장, 집밥"
"739675","용산구","디저트·커피, 주말, 한강공원, 그릴드치즈파니니, 깔끔, 디저트홀릭, 빵덕후, 아보카도오픈샌드위치, 집에서데이트, 나들이, 비쥬얼, 새우감바스, 재료가신선한, 치킨시저샐러드, 브런치, 적당한, 닭가슴살크랜베리샌드위치, 샌드위치, 아메리카노, 고소한, 카페, 에그베이컨샌드위치, 분위기낼때, 맛점, 친환경, 연인끼리"
"743201","서대문구","한식, 갈비찜"
"757506","성동구","일식·회, 회사동료랑, 횟집, 해산물덕후, 깔끔, 점심, 저녁, 모듬사시미, 촉촉, 부드러운, 특선초밥, 스시, 정갈한, 재료가신선한, 갓스시, 해장밥, 연어벤또, 퇴근후, 라멘, 왕새우커리덮밥, 고소한, 회덮밥, 일식전문, 연인끼리"
"759709","강동구","디저트·커피, 샌드위치, 아메리카노"
"764301","고양시 일산동구","한식, NEW, 오징어불고기, 오삼불고기"
"765236","종로구","null"
"765324","종로구","디저트·커피, NEW, 사과주스, 샐러드"
"766550","계양구","고기, 한식, NEW, 갑오징어, 코다리찜"
"767139","강남구","아시안, NEW, 달콤, 직원이자신있어하는, 외국인친구랑, 깔끔, 이국적, 향이좋은, 쏨땀, 고퀄리티, 동남아음식, 새콤, 따끈한, TV맛집, 팟타이, 똠양꿍, 이색맛집, 탱글탱글, 맛집사냥꾼, 뿌님팟퐁커리, 상큼"
"777708","광진구","한식, NEW, 샤브샤브, 떡볶이"
"781534","성북구","아시안, 양식, 리조또, 파스타"
"785112","중구","분식, 한식, NEW, 단짠단짠, 분식덕후, 친구들이랑, 매콤, 깔끔, 저녁, 스팸김치볶음밥, 스팸옛날도시락, 김밥, 아이와어른함께, 쌀떡볶이, 분식, 따끈한, 간편하게먹기, 쫀득, 쫄깃쫄깃, 덮밥, 칼칼한, 푸짐한, 집밥, 맛점"
"787273","구로구","일식·회, NEW, 초밥, 알밥"
"793364","강북구","null"
"795153","강남구","양식, NEW, 리조또, 파스타"
"797590","부천시","고기, 한식, NEW, 김밥, 제육덮밥"
"594320","송파구","디저트,커피, 디저트·커피, 주말, 달콤, 직원이자신있어하는, 저녁, 부드러운, 비쥬얼, 콜드브루, 당근케익, 당근케이크, 혼디, 아메리카노, 카페, 가벼운식사, 졸맛, 재주문욕구, 겨울, 탄성자동발사, 건강빵, 입소문난, 깔끔, 인스타맛집, 고퀄리티, 정갈한, 꿀조합, 빵집, 따끈한, 쫄깃쫄깃, 짭짤한, 고소한, 담백"
"598971","강남구","한식대첩, 한식, 건강보양식, 육개장전골, 고향의맛, 담백, 매콤, 회식, 저녁, 프랜차이즈, 진한국물, 속이든든한, 동창모임, 가을, 얼큰, 찬바람쌩쌩, 남자들끼리, 혼밥, 푸짐한, 집밥, 쌀쌀할때, 모듬수육전골, 겨울, 밥집, 고기성애자, 국밥성애자, 점심, 육개장, 한방보쌈, 가정식, 부담없는, 풍미가깊은, 꿀조합, 따끈한, 육개장설렁탕, 옛날전통육개장, 전통한식, 사리넣으면맛있는, 숙취해소, 연중무휴, 취향저격"
"606810","강남구","양식, 한강공원, 여름, 음료판매, 친구들이랑, 매콤, 더블베이컨메이플프라이즈, 해쨍쨍, 타코, 육즙이흐르는, 특이한메뉴, 여자들끼리, 김치치즈프라이즈, 자극적인, 무차초타코, 이색맛집, 치즈덕후, 연인끼리, 썸남썸녀랑, 저녁에붐비는, 점심, 낮술, 이국적, 인스타맛집, 무차초부리또보울, 드레싱이맛있는, 캠퍼스안, 중독성쩔어, 쉬림프타코, 가볍게먹기좋은, 단골폭발, 야구장, 멕시코전문점, 부리또, 치즈가흐르는, 치킨부리또, 분위기낼때"
"611135","강남구","양식, 취향저격, 보더샘플러, 더블스텍클럽퀘사디아, 음료판매, 저녁, 해쨍쨍, 쓰리소스화이타부리또, 프랜차이즈, 속이든든한, 화이타샐러드, 여자들끼리, 기념일, 치즈덕후, 사무실, 연인끼리, 헤비한메뉴, 사시사철, 점심, 이국적, 세트메뉴가있는, 따끈한, 퀘사디아, 멕시코전문점, 치즈가흐르는, 고소한, 런치세트, 연중무휴, 보더볼"
"628035","서초구","분식, 디저트·커피, 팥빙수, 취향저격, 오레오빙수, 여름, 달콤, 매콤, 깔끔, 시원한, 딸기빙수, 자몽빙수, 세트메뉴가있는, 폭염, 인절미빙수, 여자들끼리, 꿀조합, 가볍게먹기좋은, 따끈한, 착한가격, 사르르녹는, 쫄깃쫄깃, 야식, 이색맛집, 매운누들떡볶이, 숨겨진맛집, 카페, 연인끼리"
"636691","강남구","디저트·커피, 달콤, 친구들이랑, 해쨍쨍, 프랜차이즈, 입에서순삭, 여자들끼리, 사르르녹는, 간식, 혼디, 동아리방, 더블더즌딜, 밀가루덕후, 사무실, 연인끼리, 선선할때, 디저트홀릭, 아이와어른함께, 도너츠, 캠퍼스안, 중독성쩔어, 부담없는, 까페, 스무디, 가볍게먹기좋은, 세젤맛, 빵집, 어쏘티드더즌, 단골폭발, 오리지널더즌"
"637958","용산구","고기, 아시안, 육식인간, 고기성애자, 입소문난, 직원이자신있어하는, 점심, 저녁, 몽골리안비프, 가족식탁용, 아이와어른함께, 사천치킨, 고퀄리티, 육즙이흐르는, 힐링푸드, 홀리즈하우스후라이드라이스, 미국식, 마요쉬림프, 홀리즈비프호펀, 푸짐한, 불맛, 쉬림프콤보플래터, 졸맛"
"654670","강남구","고기, 양식, 엄지척, 오짱토마토파스타, 프랜차이즈, 나들이, 얼리먹답터, 여자들끼리, TV맛집, 동아리방, 이색맛집, 푸짐한, 돈가스, 경양식, 바삭바삭, 이탈리안레스토랑, 헤비한메뉴, 선선할때, 점심, 사시사철, 세트메뉴가있는, 아이와어른함께, 캠퍼스안, 부엉이돈가스, 샐러드돈가스, 허니베이컨라이스, 점심에붐비는, 파스타, 스노우치즈돈가스, 튀김덕후, 고소한, 명란크림파스타"
"660242","관악구","분식, 오뎅탕, 엄지척, 친구들이랑, 매콤, 내방, 오뎅볶이, 반반만두, 쌀떡볶이, 분식, 얼큰, 찬바람쌩쌩, 비빔쫄면, 착한가격, 혼밥, 간식, 점저, 사무실, 기본모듬, 편맥과함께, 아이와어른함께, 캠퍼스안, 부담없는, 힐링푸드, 매운음식덕후, 간편하게먹기, 쫀득, 튀김덕후, 과방, 찰순대"
"662373","부천시","null"
"666583","관악구","아시안, 소고기쌀국수, 아삭아삭, 주말, 소고기매운쌀국수, 매콤, 회식, 파인애플볶음밥, 저녁, 부드러운, 내방, 진한국물, 속이든든한, 가을, 면덕후, 혼밥, 사무실, 쌀쌀할때, 겨울, 쌀국수, 선선할때, 점심, 깔끔, 월남쌈, 눈오는날, 가성비갑, 캠퍼스안, 부담없는, 따끈한, 점심에붐비는, 간편하게먹기, 숙취해소, 전티마이월남쌈, 담백"
