"dvc_id","shop_no","ct_cd"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10615823","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10903772","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10409243","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10903772","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10066107","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10543765","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10903772","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10903772","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10543765","CHICKEN"
"OPUDACC57941-672F-4083-8CC2-8AE4EDED9CDD","10615823","CHICKEN"
"OPUDAD2D5CAB-DE56-4F39-BDCA-61DECF2DA4FB","10589876","CHICKEN"
"OPUDAD2D5CAB-DE56-4F39-BDCA-61DECF2DA4FB","10204236","CHICKEN"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10822735","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10883020","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10822735","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10732253","KOREAN"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10822735","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10911644","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10822735","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10822735","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10682140","SNACK"
"OPUDAD99365F-FEA5-4576-9A0B-198A288B76B7","10889855","SNACK"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10616116","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10801931","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10901565","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10799180","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10901564","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10555813","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10901564","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10616116","CHINESE"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10865623","KOREAN"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10822021","KOREAN"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10822021","KOREAN"
"OPUDCC0F683C-5C16-4D3D-BC8C-2A97E28F27FC","10902884","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10597458","JOKBAL"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10867347","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10908898","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10792656","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10888510","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10622066","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10597458","JOKBAL"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10917425","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10650923","ZZIM_TANG"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10867347","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10909005","CHICKEN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10908898","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10867347","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10507899","JOKBAL"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10816757","JAPANESE"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10707083","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10622066","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10707083","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10876351","JAPANESE"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10701600","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10739277","ZZIM_TANG"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10811667","DOSIRAK"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10831085","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10867347","KOREAN"
"OPUDE73A3801-93CA-46FA-B68C-7EEDA9E05179","10783876","KOREAN"
"OPUDb7477b2fdf005d3a","10043817","CHICKEN"
"OPUDb7477b2fdf005d3a","10043817","CHICKEN"
"OPUDb7477b2fdf005d3a","10043817","CHICKEN"
"OPUDc235acc5a53131dc","10914085","JAPANESE"
"OPUDc235acc5a53131dc","10903192","NIGHTSNACK"
"OPUDc235acc5a53131dc","10914345","NIGHTSNACK"
"OPUDc235acc5a53131dc","10920198","NIGHTSNACK"
"OPUDc235acc5a53131dc","10886551","ZZIM_TANG"
"OPUDce5f06d295f3b4ad","10762633","CHICKEN"
"OPUDce5f06d295f3b4ad","10686496","CHICKEN"
"OPUDce5f06d295f3b4ad","10810053","CHICKEN"
"OPUDce5f06d295f3b4ad","10762633","CHICKEN"
"OPUDce5f06d295f3b4ad","10697678","CHICKEN"
"OPUDce5f06d295f3b4ad","10697678","CHICKEN"
"OPUDcf9a1ccfc732bd78","10730278","KOREAN"
"OPUDcf9a1ccfc732bd78","10730278","KOREAN"
"OPUDd6693058982ae457","10809993","SNACK"
"OPUDe25b645c7666cc38","10475464","KOREAN"
"OPUDe28e49f2051814a1","10438725","PIZZA"
"OPUDe70a83b0feff9e22","10639697","FASTFOOD"
"OPUDe82590cc9c5361a0","10891710","CAFE"
"OPUDef827df3f8c7da00","10424432","JOKBAL"
"OPUDef827df3f8c7da00","10506690","ZZIM_TANG"
"OPUDf06ef0e21713ae83","10846255","KOREAN"
"OPUDf06ef0e21713ae83","10865479","KOREAN"
"OPUDf06ef0e21713ae83","10611309","KOREAN"
"OPUDf06ef0e21713ae83","10853436","SNACK"
"OPUDf06ef0e21713ae83","10891475","KOREAN"
"OPUDf06ef0e21713ae83","10898094","CAFE"
"OPUDf06ef0e21713ae83","10832449","KOREAN"
"OPUDf06ef0e21713ae83","10581867","DOSIRAK"
"OPUDf06ef0e21713ae83","10697988","JAPANESE"
"OPUDf06ef0e21713ae83","10611309","KOREAN"
"OPUDf06ef0e21713ae83","10899626","KOREAN"
"OPUDf06ef0e21713ae83","10848431","KOREAN"
"OPUDf06ef0e21713ae83","10841050","KOREAN"
"OPUDf06ef0e21713ae83","10840426","SNACK"
"OPUDf06ef0e21713ae83","10847686","KOREAN"
"OPUDf06ef0e21713ae83","10770979","JAPANESE"
"OPUDf06ef0e21713ae83","10806560","KOREAN"
"OPUDf06ef0e21713ae83","10848431","KOREAN"
"OPUDf06ef0e21713ae83","10735290","JAPANESE"
"OPUDf06ef0e21713ae83","10768635","JAPANESE"
"OPUDf06ef0e21713ae83","10611309","KOREAN"
"OPUDf06ef0e21713ae83","10757588","KOREAN"
"OPUDf06ef0e21713ae83","10614242","SNACK"
"OPUDf06ef0e21713ae83","10846255","KOREAN"
"OPUDf06ef0e21713ae83","10852140","KOREAN"
"OPUDf06ef0e21713ae83","10893031","NIGHTSNACK"
"OPUDf06ef0e21713ae83","10912751","KOREAN"
"OPUDf06ef0e21713ae83","10731720","JAPANESE"
"OPUDf06ef0e21713ae83","10549378","KOREAN"
"OPUDf4347ad137e23266","10520257","SNACK"
"OPUDf4347ad137e23266","10520257","SNACK"
"OPUDf4347ad137e23266","10904328","SNACK"
"OPUDf4347ad137e23266","10478234","SNACK"
"OPUDf474d4abdd6dde19","10771928","SNACK"
"OPUDf474d4abdd6dde19","10839649","CAFE"
"OPUDf474d4abdd6dde19","10791628","CAFE"
"OPUDf474d4abdd6dde19","10814109","NIGHTSNACK"
"OPUDf474d4abdd6dde19","10471212","SNACK"
"OPUDf474d4abdd6dde19","10771928","SNACK"
"OPUDf474d4abdd6dde19","10471212","SNACK"
"OPUDf8d656abc4a00936","10043017","CHICKEN"
"OPUDf8d656abc4a00936","10510851","JOKBAL"
"OPUDf8d656abc4a00936","10866757","CHINESE"
"OPUDf8d656abc4a00936","10695479","CHICKEN"
"OPUDf8d656abc4a00936","10613199","CHICKEN"
"OPUDfd3f5fb05eefd373","10870888","KOREAN"
"OPUDff0d6ec23277f2a2","10604569","NIGHTSNACK"
"OPUDff0d6ec23277f2a2","10613742","KOREAN"
"OPUDff0d6ec23277f2a2","10670379","SNACK"
"OPUDff0d6ec23277f2a2","10888227","KOREAN"
"OPUDff1330e9360ee216","10641833","CHINESE"
"OPUDff1330e9360ee216","10641833","CHINESE"
"OPUD0A5A79C1-893C-4362-925D-B1DDE83DE083","10622236","CHINESE"
"OPUD0A5A79C1-893C-4362-925D-B1DDE83DE083","10830452","CHINESE"
"OPUD0A5A79C1-893C-4362-925D-B1DDE83DE083","10673176","SNACK"
"OPUD0A5A79C1-893C-4362-925D-B1DDE83DE083","10673176","SNACK"
"OPUD0A5A79C1-893C-4362-925D-B1DDE83DE083","10673176","SNACK"
"OPUD18296EDE-214E-4CB5-A418-4DDB33743766","10623379","JAPANESE"
"OPUD1CB4F4A0-B8EF-45A1-AAA1-6BB1F78E376F","10424153","ZZIM_TANG"
"OPUD1CB4F4A0-B8EF-45A1-AAA1-6BB1F78E376F","10799965","ZZIM_TANG"
"OPUD1CB4F4A0-B8EF-45A1-AAA1-6BB1F78E376F","10738831","SNACK"
"OPUD1CB4F4A0-B8EF-45A1-AAA1-6BB1F78E376F","10799965","ZZIM_TANG"
"OPUD1CB4F4A0-B8EF-45A1-AAA1-6BB1F78E376F","10760083","ZZIM_TANG"
"OPUD1b33b14b874e64b7","10834493","NIGHTSNACK"
"OPUD1b33b14b874e64b7","10442234","NIGHTSNACK"
"OPUD1b33b14b874e64b7","10905998","NIGHTSNACK"
"OPUD1c4ba01b6eeea0a2","10731001","JOKBAL"
"OPUD1c4ba01b6eeea0a2","10880703","JOKBAL"
"OPUD1c4ba01b6eeea0a2","10731001","JOKBAL"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10830142","FASTFOOD"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10832879","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10776048","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10808601","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10902095","CAFE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10832879","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10825503","PIZZA"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10875651","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10912626","ZZIM_TANG"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10838239","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10870152","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10875651","JAPANESE"
"OPUD2E0E7BEE-4348-48D3-854B-26C5531A8141","10907287","KOREAN"
"OPUD30d9e5de10d2a3fe","10038349","CHICKEN"
"OPUD30d9e5de10d2a3fe","10038349","CHICKEN"
"OPUD319051f41207ce10","10846696","ZZIM_TANG"
"OPUD319051f41207ce10","10616163","ZZIM_TANG"
"OPUD343e7eab7fd516ee","10827112","SNACK"
"OPUD343e7eab7fd516ee","10897331","SNACK"
"OPUD343e7eab7fd516ee","10827112","SNACK"
"OPUD3ad5b86f8ac57b6b","10564356","SNACK"
"OPUD3ad5b86f8ac57b6b","10862780","SNACK"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10798630","CHICKEN"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10079241","CHICKEN"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10616592","CHINESE"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10798630","CHICKEN"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10079241","CHICKEN"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10879671","CHICKEN"
"OPUD44AF82B4-7407-4FFE-83B4-369DAAC2E0C6","10616592","CHINESE"
"OPUD470684a419357b3e","10719517","FASTFOOD"
"OPUD470684a419357b3e","10774542","FASTFOOD"
"OPUD470684a419357b3e","10832313","FASTFOOD"
"OPUD470684a419357b3e","10786244","FASTFOOD"
"OPUD470684a419357b3e","10719517","FASTFOOD"
"OPUD470684a419357b3e","10830275","CHINESE"
"OPUD470684a419357b3e","10774542","FASTFOOD"
"OPUD470684a419357b3e","10845054","FASTFOOD"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10911395","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10724117","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10643629","FASTFOOD"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10677037","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10847885","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10724117","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10911395","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10640691","NIGHTSNACK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10724117","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10677037","DOSIRAK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10643629","FASTFOOD"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10521588","NIGHTSNACK"
"OPUD490BEF51-89D3-4B9E-B95B-16E489A6B2CB","10847885","DOSIRAK"
"OPUD4b392f96db475a96","10911692","KOREAN"
"OPUD4b392f96db475a96","10896961","KOREAN"
"OPUD4d96587bf84891c9","10918968","KOREAN"
"OPUD5101c5cf53c1f393","10595175","KOREAN"
"OPUD5101c5cf53c1f393","10712741","KOREAN"
"OPUD5101c5cf53c1f393","10770613","KOREAN"
"OPUD5101c5cf53c1f393","10796687","KOREAN"
"OPUD5101c5cf53c1f393","10912544","KOREAN"
"OPUD5101c5cf53c1f393","10922052","KOREAN"
"OPUD5101c5cf53c1f393","10898194","KOREAN"
"OPUD5101c5cf53c1f393","10878201","KOREAN"
"OPUD541c508a94d1a356","10678972","SNACK"
"OPUD544f2bf182ac6423","10850799","CHICKEN"
"OPUD544f2bf182ac6423","10676313","DOSIRAK"
"OPUD57D1792A-1699-490F-8F44-AA8AA86BB47F","10523841","CHICKEN"
"OPUD57D1792A-1699-490F-8F44-AA8AA86BB47F","10557201","CHICKEN"
"OPUD57D1792A-1699-490F-8F44-AA8AA86BB47F","10557201","CHICKEN"
"OPUD57D1792A-1699-490F-8F44-AA8AA86BB47F","10835370","CHICKEN"
"OPUD5E3B34A5-084B-430E-ABD2-3C3202561820","10836465","PIZZA"
"OPUD5E3B34A5-084B-430E-ABD2-3C3202561820","10836465","PIZZA"
"OPUD5E3B34A5-084B-430E-ABD2-3C3202561820","10836465","PIZZA"
"OPUD5c72c042c9cdc86b","10592253","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10703090","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10581643","PIZZA"
"OPUD5c72c042c9cdc86b","10581643","PIZZA"
"OPUD5c72c042c9cdc86b","10644475","PIZZA"
"OPUD5c72c042c9cdc86b","10644475","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10636351","JOKBAL"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10896922","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10430594","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10881337","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10425713","PIZZA"
"OPUD5c72c042c9cdc86b","10425713","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10881337","PIZZA"
"OPUD5c72c042c9cdc86b","10425713","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10901430","PIZZA"
"OPUD5c72c042c9cdc86b","10413447","PIZZA"
"OPUD5c72c042c9cdc86b","10786039","PIZZA"
"OPUD5c72c042c9cdc86b","10564152","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10635934","PIZZA"
"OPUD5c72c042c9cdc86b","10857476","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10725926","JOKBAL"
"OPUD5c72c042c9cdc86b","10644475","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10592253","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10857476","PIZZA"
"OPUD5c72c042c9cdc86b","10881337","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10866863","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10205268","PIZZA"
"OPUD5c72c042c9cdc86b","10747043","PIZZA"
"OPUD5c72c042c9cdc86b","10906637","JOKBAL"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10430594","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10425713","PIZZA"
"OPUD5c72c042c9cdc86b","10764449","PIZZA"
"OPUD5c72c042c9cdc86b","10430594","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10881337","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10799288","PIZZA"
"OPUD5c72c042c9cdc86b","10644475","PIZZA"
"OPUD5c72c042c9cdc86b","10857476","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10581643","PIZZA"
"OPUD5c72c042c9cdc86b","10780950","PIZZA"
"OPUD5c72c042c9cdc86b","10581643","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10708662","PIZZA"
"OPUD5c72c042c9cdc86b","10850058","PIZZA"
"OPUD5c72c042c9cdc86b","10683677","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10752001","JOKBAL"
"OPUD5c72c042c9cdc86b","10592253","PIZZA"
"OPUD5c72c042c9cdc86b","10786039","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10703090","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10857476","PIZZA"
"OPUD5c72c042c9cdc86b","10703090","PIZZA"
"OPUD5c72c042c9cdc86b","10816900","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10774534","CHINESE"
"OPUD5c72c042c9cdc86b","10743137","PIZZA"
"OPUD5c72c042c9cdc86b","10592253","PIZZA"
"OPUD5c72c042c9cdc86b","10581643","PIZZA"
"OPUD5c72c042c9cdc86b","10743137","PIZZA"
"OPUD5c72c042c9cdc86b","10425713","PIZZA"
"OPUD5c72c042c9cdc86b","10636351","JOKBAL"
"OPUD5c72c042c9cdc86b","10915999","CHINESE"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10786039","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10743137","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10616190","PIZZA"
"OPUD5c72c042c9cdc86b","10430594","PIZZA"
"OPUD5c72c042c9cdc86b","10713133","PIZZA"
"OPUD5c72c042c9cdc86b","10205268","PIZZA"
"OPUD5c72c042c9cdc86b","10761776","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10901430","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10866863","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10866863","PIZZA"
"OPUD5c72c042c9cdc86b","10747043","PIZZA"
"OPUD5c72c042c9cdc86b","10866863","PIZZA"
"OPUD5c72c042c9cdc86b","10581643","PIZZA"
"OPUD5c72c042c9cdc86b","10425713","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10857476","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10725926","JOKBAL"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10743137","PIZZA"
"OPUD5c72c042c9cdc86b","10752001","JOKBAL"
"OPUD5c72c042c9cdc86b","10866863","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD5c72c042c9cdc86b","10857476","PIZZA"
"OPUD5c72c042c9cdc86b","10646435","PIZZA"
"OPUD6085d1f9b5c338e8","10829523","KOREAN"
"OPUD6085d1f9b5c338e8","10842173","KOREAN"
"OPUD6085d1f9b5c338e8","10919093","KOREAN"
"OPUD6085d1f9b5c338e8","10829523","KOREAN"
"OPUD6085d1f9b5c338e8","10842173","KOREAN"
"OPUD6085d1f9b5c338e8","10881523","KOREAN"
"OPUD6085d1f9b5c338e8","10837974","KOREAN"
"OPUD6085d1f9b5c338e8","10908609","JAPANESE"
"OPUD6085d1f9b5c338e8","10829523","KOREAN"
"OPUD651ae4c078564554","10884557","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10885217","JOKBAL"
"OPUD651ae4c078564554","10781693","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10899232","JOKBAL"
"OPUD651ae4c078564554","10613593","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10769784","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10769784","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10778001","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD651ae4c078564554","10651548","JOKBAL"
"OPUD651ae4c078564554","10651548","JOKBAL"
"OPUD651ae4c078564554","10769784","JOKBAL"
"OPUD651ae4c078564554","10899232","JOKBAL"
"OPUD651ae4c078564554","10801124","CHICKEN"
"OPUD651ae4c078564554","10476565","JOKBAL"
"OPUD651ae4c078564554","10787950","JOKBAL"
"OPUD651ae4c078564554","10888706","JOKBAL"
"OPUD6ffc4b1d05cbaf98","10848011","KOREAN"
"OPUD71D4B9F6-903D-46F5-8057-5843AB53850E","10020660","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10870156","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10771876","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10870156","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10870156","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10811651","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10870156","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10892082","CHICKEN"
"OPUD75DD3C44-F773-49B3-9E1B-E44A0421D402","10870156","CHICKEN"
"OPUD79adf3916f3d5732","10880980","KOREAN"
"OPUD79adf3916f3d5732","10473527","ZZIM_TANG"
"OPUD79adf3916f3d5732","10498080","KOREAN"
"OPUD79adf3916f3d5732","10841989","KOREAN"
"OPUD79adf3916f3d5732","10816606","ZZIM_TANG"
"OPUD79adf3916f3d5732","10785377","KOREAN"
